Country,Year,State/Province,ISO_Code,Economic Freedom Summary Index,Rank,Quantile,General Consumption Expenditure,Transfers and subsidies,Insurance and Retirement Payments,Government enterprises and investment,Government Spending,Income and Payroll Tax Revenue,Top Marginal Income Tax Rate,Top Marginal Income Payroll tax Rate,world-adjusted,Property Tax and Other Taxes,Sales Tax Revenue,Taxes,Minimum Wage Legislation,Government Employment,Union Density,Hiring regulations and minimum wage,Labor Market Freedom,Credit Market Regulation,Business Regulations,Labor Market Freedom.1
USA,2015,Iowa,US-IA,6.07,31,3,6.49,5.61,6.51,,6.2,5.42,,,7.5,4.37,5.27,5.64,7.02,5.87,6.23,,,,,6.37
USA,2015,Idaho,US-ID,6.83,14,1,8.53,8.71,6.73,,7.99,5.4,,,6,7.2,5.87,6.12,4.97,6.14,8.01,,,,,6.37
USA,2015,Illinois,US-IL,5.95,34,3,8.58,8.88,1.97,,6.48,4.94,,,8,3.07,5.08,5.27,6.78,8.09,3.43,,,,,6.1
USA,2015,Indiana,US-IN,6.86,12,1,8.28,5.43,8.74,,7.48,5.85,,,8,8.47,4.4,6.68,6.05,7.57,5.62,,,,,6.41
USA,2015,Kansas,US-KS,7.07,9,1,8.11,10,7.41,,8.51,6.84,,,7,6.3,4.49,6.16,7.33,4.96,7.31,,,,,6.53
USA,2015,Kentucky,US-KY,5.41,41,4,6.12,3.56,3.47,,4.38,3.78,,,6.5,9.04,4.95,6.07,4.91,6.53,5.89,,,,,5.78
USA,2015,Louisiana,US-LA,6.34,24,2,6.75,5.23,4.02,,5.33,7.54,,,8,9.14,2.4,6.77,6.19,6.62,7.93,,,,,6.91
USA,2015,Massachusetts,US-MA,6.74,16,2,8.48,9.1,5.31,,7.63,3.27,,,7,4.36,7.77,5.6,8.01,9.55,3.45,,,,,7.01
USA,2015,Maryland,US-MD,6.29,27,2,8.19,3.13,6.65,,5.99,2.98,,,8,6.2,6.39,5.89,7.75,8.32,4.87,,,,,6.98
USA,2015,Maine,US-ME,5.68,36,3,6.59,7.93,6.06,,6.86,5.24,,,5,1.38,5.1,4.18,5.91,7.31,4.8,,,,,6.01
USA,2015,Michigan,US-MI,6.01,33,3,7.1,7.54,4.38,,6.34,5.99,,,8,5.63,5.76,6.34,4.69,8.11,3.23,,,,,5.34
USA,2015,Minnesota,US-MN,5.49,39,4,7.66,4.59,5.79,,6.01,3,,,5,5.65,4.81,4.61,5.81,7.64,4.1,,,,,5.85
USA,2015,Missouri,US-MO,6.73,17,2,8.43,8.34,5.43,,7.4,5.88,,,6,8,5.7,6.4,5.54,7.36,6.32,,,,,6.4
USA,2015,Mississippi,US-MS,5.33,42,4,4.1,6.83,3.74,,4.89,6.71,,,7,6.31,2.73,5.69,3.44,2.77,10,,,,,5.4
USA,2015,Montana,US-MT,6.17,28,3,7.14,7.69,4.87,,6.57,4.52,,,8,3.98,9.03,6.38,5.04,6.23,5.42,,,,,5.56
USA,2015,North Carolina,US-NC,6.77,15,2,7.73,5.43,7.6,,6.92,5.04,,,7,7.86,5.39,6.32,5.87,6,9.35,,,,,7.07
USA,2015,North Dakota,US-ND,6.73,17,2,7.34,5.48,6.23,,6.35,6.26,,,9,7.62,1.59,6.12,8.78,6.32,8.07,,,,,7.72
USA,2015,Nebraska,US-NE,7.01,11,1,8.52,9.05,8.63,,8.73,5.94,,,6,3.72,6.16,5.45,6.95,6.36,7.19,,,,,6.83
USA,2015,New Hampshire,US-NH,7.84,1,1,9.79,8.5,8.9,,9.06,8.96,,,10,0,9.08,7.01,8.91,8.24,5.19,,,,,7.45
USA,2015,New Jersey,US-NJ,5.72,35,3,8.32,6.82,3.76,,6.3,4.53,,,6,0.21,6.97,4.43,8.22,7.56,3.54,,,,,6.44
USA,2015,New Mexico,US-NM,5.13,45,4,2.77,6.94,2.33,,4.01,6.59,,,7,8.81,1.97,6.09,3.99,1.86,10,,,,,5.29
USA,2015,Nevada,US-NV,6.61,19,2,9.31,7.25,5.76,,7.44,10,,,10,6.35,0.57,6.73,4.87,10,2.09,,,,,5.65
USA,2015,New York,US-NY,3.99,50,4,5.33,5.43,1.93,,4.23,0,,,6,0.85,4.72,2.89,7.41,7.05,0.11,,,,,4.86
USA,2015,Ohio,US-OH,5.63,37,3,7.51,7.08,0.44,,5.01,5.42,,,8,6.35,4.44,6.05,5.11,7.8,4.52,,,,,5.81
USA,2015,Oklahoma,US-OK,7.16,7,1,8.92,7.61,6.96,,7.83,6.59,,,7,9.46,4.66,6.93,6.7,4.46,9.01,,,,,6.72
USA,2015,Oregon,US-OR,5.15,44,4,5.74,6.98,1.63,,4.78,1.67,,,8,4.17,9.49,5.83,3.22,7.57,3.74,,,,,4.84
USA,2015,Pennsylvania,US-PA,6.38,23,2,8,6.45,4.42,,6.29,4.7,,,8,5.35,5.77,5.95,7.94,9.5,3.23,,,,,6.89
USA,2015,Puerto Rico,US-PR,,,,,,,,,,,,,,,,,,,,,,,
USA,2015,Rhode Island,US-RI,5.42,40,4,6.9,7.27,2.11,,5.43,4.66,,,8,1.78,5.67,5.03,4.91,9.37,3.17,,,,,5.82
USA,2015,South Carolina,US-SC,6.06,32,3,6.53,2.93,6.3,,5.25,6.63,,,6,5.82,6.06,6.13,5.2,5.19,10,,,,,6.8
USA,2015,South Dakota,US-SD,7.66,4,1,9.82,8.71,7.97,,8.84,10,,,10,5.73,3.65,7.34,5.83,6.57,7.96,,,,,6.79
USA,2015,Tennessee,US-TN,7.49,5,1,9.13,5.27,8.44,,7.61,9.51,,,10,7.85,3.57,7.73,6.01,8.23,7.14,,,,,7.13
USA,2015,Texas,US-TX,7.75,3,1,9.47,8.79,7.47,,8.58,10,,,10,4.72,3.3,7.01,7.37,7.75,7.85,,,,,7.65
USA,2015,Utah,US-UT,6.52,20,2,8.04,3.06,7.52,,6.21,5.02,,,7,7.95,5.61,6.4,5.34,7.33,8.22,,,,,6.96
USA,2015,Virginia,US-VA,7.28,6,1,9.31,5.62,7.89,,7.61,5.48,,,7,6.02,7.59,6.52,8.44,7.02,7.68,,,,,7.71
USA,2015,Vermont,US-VT,5.09,47,4,4.48,4.25,8.18,,5.63,5.4,,,6,0.34,5.24,4.24,4.73,6.72,4.71,,,,,5.39
USA,2015,Washington,US-WA,6.09,30,3,8.56,5.23,5.82,,6.53,9.15,,,10,6.08,1.29,6.63,5.4,6.03,3.88,,,,,5.11
USA,2015,Wisconsin,US-WI,6.33,25,2,7.15,8.12,4.76,,6.68,4.87,,,6,4.85,5.89,5.4,7.14,6.87,6.75,,,,,6.92
USA,2015,West Virginia,US-WV,5.12,46,4,4.87,6.35,4.89,,5.37,4.82,,,6,7.59,4.07,5.62,2.72,3.31,7.05,,,,,4.36
USA,2015,Wyoming,US-WY,6.4,21,2,4.29,8.57,4.22,,5.69,9.04,,,10,2.85,4.48,6.59,9.47,1.25,10,,,,,6.9
USA,2016,Alaska,US-AK,4.97,47,4,0.39,6.13,0.38,,2.3,9.16,,,10,4.67,8.88,8.18,5.8,3.14,4.38,,,,,4.44
USA,2016,Alabama,US-AL,6.3,23,2,6.53,5.62,5.34,,5.83,6.93,,,8,9.88,4.1,7.23,4.84,5.13,7.58,,,,,5.85
USA,2016,Arkansas,US-AR,6.11,29,3,6.32,5.68,6.58,,6.19,5.72,,,6,9.54,2.44,5.92,4.08,5.6,8.98,,,,,6.22
USA,2016,Arizona,US-AZ,6.83,11,1,7.89,7.36,6.46,,7.24,7.7,,,8,7.51,3.63,6.71,4.2,7.99,7.44,,,,,6.54
USA,2016,California,US-CA,4.65,48,4,6.99,3.56,2.16,,4.24,2.64,,,3,6.23,5.45,4.33,5.53,7.88,2.72,,,,,5.38
USA,2016,Colorado,US-CO,6.86,9,1,9.05,8.71,5.05,,7.6,5.77,,,7,6.95,5.58,6.32,6.92,7.32,5.73,,,,,6.66
USA,2016,Connecticut,US-CT,6.31,22,2,9.39,8.43,4.36,,7.4,4.4,,,7,3.06,6.9,5.34,8.36,7.95,2.23,,,,,6.18
USA,2016,Delaware,US-DE,5.36,38,4,5.54,0.71,6.41,,4.22,4.7,,,8,1.19,9.32,5.8,6.1,7.41,4.67,,,,,6.06
USA,2016,Florida,US-FL,7.86,1,1,9.44,8.72,8.27,,8.81,10,,,10,6.1,4.39,7.62,5.8,10,5.66,,,,,7.15
USA,2016,Georgia,US-GA,7.18,7,1,9.41,7.8,6.45,,7.88,5.99,,,6,7.47,5.97,6.35,6.16,8.13,7.61,,,,,7.3
USA,2016,Hawaii,US-HI,5.36,38,4,7.14,8.03,5.45,,6.87,4.93,,,5,6.96,0,4.22,5.81,7.45,1.68,,,,,4.98
USA,2016,Iowa,US-IA,6.04,32,3,6.36,5.54,6.23,,6.04,5.49,,,7.5,4.26,4.9,5.54,7.07,5.87,6.65,,,,,6.53
USA,2016,Idaho,US-ID,6.85,10,1,8.53,8.64,6.69,,7.95,5.57,,,6,7.39,5.59,6.14,5.22,6.28,7.9,,,,,6.46
USA,2016,Illinois,US-IL,6.08,31,3,9.07,9.29,1.56,,6.64,5.78,,,8,3.03,4.84,5.41,6.92,8.22,3.4,,,,,6.18
USA,2016,Indiana,US-IN,6.77,14,1,7.93,4.57,8.96,,7.15,5.73,,,8,8.62,4.57,6.73,6.34,7.69,5.22,,,,,6.42
USA,2016,Kansas,US-KS,6.91,8,1,7.92,9.22,7.33,,8.15,7.07,,,7,6.01,4.04,6.03,7.33,5.14,7.13,,,,,6.53
USA,2016,Kentucky,US-KY,5.12,43,4,5.7,2.24,3.2,,3.71,3.76,,,6.5,9.14,4.9,6.07,5.1,6.7,4.96,,,,,5.58
USA,2016,Louisiana,US-LA,6.25,26,2,6.59,4.22,3.96,,4.93,7.77,,,8,8.96,2.22,6.74,6.07,6.7,8.48,,,,,7.08
USA,2016,Massachusetts,US-MA,6.53,18,2,8.45,7.47,5.51,,7.14,3.54,,,7,4.4,7.72,5.67,7.15,9.64,3.55,,,,,6.78
USA,2016,Maryland,US-MD,6.3,23,2,8.47,3.54,6.44,,6.15,2.97,,,8,6.44,6.33,5.93,7.44,8.55,4.46,,,,,6.82
USA,2016,Maine,US-ME,5.75,36,3,6.18,7.51,6.49,,6.72,5.46,,,6,1.43,5.03,4.48,6.23,7.38,4.52,,,,,6.04
USA,2016,Michigan,US-MI,5.99,33,3,7.06,7.14,4.64,,6.28,6.1,,,8,5.61,5.87,6.39,4.45,8.16,3.32,,,,,5.31
USA,2016,Minnesota,US-MN,5.3,40,4,7.1,4.52,5.66,,5.76,2.98,,,5,5.45,4.83,4.56,5.23,7.73,3.75,,,,,5.57
USA,2016,Missouri,US-MO,6.79,12,1,8.37,8.94,5.33,,7.55,5.97,,,6,8.33,5.64,6.49,5.87,7.52,5.63,,,,,6.34
USA,2016,Mississippi,US-MS,5.22,41,4,3.54,6.66,3.43,,4.54,6.89,,,7,6.44,3.02,5.84,3.65,2.96,9.22,,,,,5.28
USA,2016,Montana,US-MT,6.41,20,2,6.74,9.57,5,,7.1,5.25,,,8,4.17,9.23,6.66,5.08,6.28,5.03,,,,,5.46
USA,2016,North Carolina,US-NC,6.73,15,2,7.7,5.19,7.58,,6.82,4.94,,,7,7.74,5.31,6.25,6.13,6.25,9,,,,,7.13
USA,2016,North Dakota,US-ND,6.29,25,2,6.3,1.85,5.36,,4.5,7.6,,,10,7.17,3.13,6.97,8.39,5.58,8.22,,,,,7.4
USA,2016,Nebraska,US-NE,6.66,16,2,8.04,9.03,8.36,,8.48,5.93,,,6,3.3,5.93,5.29,5.1,6.37,7.18,,,,,6.22
USA,2016,New Hampshire,US-NH,7.78,2,1,9.56,7.88,8.93,,8.79,8.8,,,10,0,9.13,6.98,9.21,8.49,4.98,,,,,7.56
USA,2016,New Jersey,US-NJ,5.78,35,3,8.41,6.83,3.74,,6.33,4.81,,,6,0.35,7.02,4.54,8.46,7.83,3.08,,,,,6.46
USA,2016,New Mexico,US-NM,5.17,42,4,3.07,7.05,2,,4.04,6.73,,,7,8.7,2.3,6.18,4.25,1.92,9.71,,,,,5.3
USA,2016,Nevada,US-NV,6.56,17,2,9.36,6.9,5.38,,7.22,10,,,10,6.06,0.38,6.61,5.17,10,2.38,,,,,5.85
USA,2016,New York,US-NY,4.03,50,4,5.23,5.83,1.99,,4.35,0,,,6,0.82,4.74,2.89,7.44,7.16,0,,,,,4.86
USA,2016,Ohio,US-OH,5.46,37,4,6.61,6.88,0.29,,4.6,5.49,,,8,6.53,4.16,6.04,5.35,7.81,4.08,,,,,5.75
USA,2016,Oklahoma,US-OK,6.79,12,1,8.19,6.55,6.09,,6.94,6.79,,,7,9.06,4.79,6.91,6.01,4.53,8.98,,,,,6.51
USA,2016,Oregon,US-OR,5.06,46,4,5.05,7.39,1.51,,4.65,1.72,,,8,4.13,9.5,5.84,2.84,7.67,3.54,,,,,4.68
USA,2016,Pennsylvania,US-PA,6.35,21,2,7.52,5.89,4.24,,5.88,4.71,,,8,5.6,5.7,6,8.22,9.64,3.63,,,,,7.16
USA,2016,Puerto Rico,US-PR,1.98,51,4,7.82,0,0,,2.61,0,,,0,0,0,0,0,0,10,,,,,3.33
USA,2016,Rhode Island,US-RI,5.12,43,4,6.83,7.06,1.82,,5.23,4.72,,,8,1.38,5.59,4.92,4.12,9.44,2.09,,,,,5.22
USA,2016,South Carolina,US-SC,6.18,28,3,6.53,2.97,6.35,,5.28,6.67,,,6,5.74,6.51,6.23,5.58,5.48,10,,,,,7.02
USA,2016,South Dakota,US-SD,7.5,5,1,9.42,8.65,7.57,,8.55,10,,,10,5.85,3.38,7.31,5.76,6.55,7.64,,,,,6.65
USA,2016,Tennessee,US-TN,7.52,4,1,9.18,5.14,8.37,,7.56,9.47,,,10,8.19,3.5,7.79,6.3,8.43,6.92,,,,,7.22
USA,2016,Texas,US-TX,7.55,3,1,9.15,8.42,6.95,,8.17,10,,,10,4.35,3.42,6.94,7.15,7.71,7.72,,,,,7.53
USA,2016,Utah,US-UT,6.49,19,2,7.93,3.03,7.47,,6.14,5.11,,,7,7.99,5.51,6.4,5.77,7.47,7.57,,,,,6.94
USA,2016,Virginia,US-VA,7.3,6,1,9.28,5.57,7.73,,7.53,5.55,,,7,6.08,7.51,6.53,8.64,7.17,7.71,,,,,7.84
USA,2016,Vermont,US-VT,5.09,45,4,4.59,4.27,8,,5.62,5.45,,,6,0.28,5.29,4.26,4.25,6.77,5.2,,,,,5.41
USA,2016,Washington,US-WA,6.1,30,3,8.49,5.54,5.93,,6.65,9.24,,,10,6.03,0.97,6.56,5.86,6.12,3.29,,,,,5.09
USA,2016,Wisconsin,US-WI,6.24,27,2,7.17,7.44,4.64,,6.41,4.83,,,6,4.81,5.92,5.39,7.3,6.83,6.65,,,,,6.93
USA,2016,West Virginia,US-WV,4.51,49,4,4.24,4.97,3.23,,4.14,5,,,6,7.32,4.22,5.63,1.14,2.99,7.12,,,,,3.75
USA,2016,Wyoming,US-WY,5.95,34,3,2.61,8.35,2.93,,4.63,9.11,,,10,1.93,5.48,6.63,8.94,0.8,10,,,,,6.58
USA,2017,Alaska,US-AK,5.13,45,4,1.38,6.08,0.19,,2.55,9.76,,,10,4.45,8.84,8.26,5.96,3.29,4.46,,,,,4.57
USA,2017,Alabama,US-AL,6.33,26,2,6.33,5.12,5.7,,5.72,6.88,,,8,9.87,3.97,7.18,5.27,5.15,7.84,,,,,6.09
USA,2017,Arkansas,US-AR,6.13,29,3,6.64,6.21,6.68,,6.51,6.06,,,6,9.51,2.48,6.01,3.59,5.77,8.26,,,,,5.87
USA,2017,Arizona,US-AZ,5.84,34,3,8.7,0,6.71,,5.14,7.87,,,8,7.54,3.61,6.76,1.38,8.21,7.34,,,,,5.64
USA,2017,California,US-CA,4.78,48,4,6.63,3.95,2.18,,4.25,2.67,,,3,6.47,5.76,4.48,6.04,7.89,2.92,,,,,5.62
USA,2017,Colorado,US-CO,6.66,15,2,9.18,7.39,5.43,,7.33,5.98,,,7,6.77,5.34,6.27,6.19,7.39,5.53,,,,,6.37
USA,2017,Connecticut,US-CT,6.34,24,2,10,8.92,4.33,,7.75,4.15,,,7,2.99,6.38,5.13,8.04,8.11,2.24,,,,,6.13
USA,2017,Delaware,US-DE,5.57,37,3,5.56,0.88,6.66,,4.37,5.26,,,8,0.76,9.35,5.84,6.56,7.57,5.37,,,,,6.5
USA,2017,Florida,US-FL,8.01,1,1,9.59,9.18,8.38,,9.05,10,,,10,6.24,4.15,7.6,6.41,10,5.72,,,,,7.38
USA,2017,Georgia,US-GA,7.33,6,1,9.55,7.79,6.72,,8.02,6.07,,,6,7.76,6.08,6.48,6.73,8.34,7.42,,,,,7.49
USA,2017,Hawaii,US-HI,5.23,42,4,7.23,8.61,5.2,,7.01,5.1,,,5,6.79,0,4.22,5.19,7.58,0.62,,,,,4.46
USA,2017,Iowa,US-IA,6.11,30,3,6.52,5.48,6.11,,6.04,5.36,,,7.5,4.18,5.02,5.51,7.32,5.69,7.31,,,,,6.77
USA,2017,Idaho,US-ID,6.92,11,1,8.57,8.53,6.73,,7.94,5.42,,,6,7.19,5.61,6.06,5.71,6.46,8.09,,,,,6.75
USA,2017,Illinois,US-IL,5.83,35,3,8.81,8.26,1.16,,6.08,6.2,,,7,2.83,4.84,5.22,7.29,8.28,3.05,,,,,6.2
USA,2017,Indiana,US-IN,6.97,9,1,8.03,4.71,9.07,,7.27,6.38,,,8,8.39,4.63,6.85,6.76,7.84,5.74,,,,,6.78
USA,2017,Kansas,US-KS,6.93,10,1,7.49,9.75,7.42,,8.22,7.17,,,7,5.93,4.1,6.05,7.68,4.85,7.04,,,,,6.52
USA,2017,Kentucky,US-KY,5.21,43,4,5.78,2.34,3.12,,3.75,3.94,,,6.5,8.95,5.01,6.1,5.45,6.84,5.06,,,,,5.78
USA,2017,Louisiana,US-LA,6.42,20,2,6.19,7.13,3.77,,5.7,7.68,,,8,9.11,1.05,6.46,6.47,6.76,8.12,,,,,7.12
USA,2017,Massachusetts,US-MA,6.58,18,2,8.43,8.55,5.49,,7.49,3.73,,,7,4.5,7.82,5.76,6.42,9.81,3.25,,,,,6.49
USA,2017,Maryland,US-MD,6.52,19,2,8.36,4.99,6.68,,6.67,3.08,,,8,6.24,6.27,5.9,7.74,8.66,4.55,,,,,6.98
USA,2017,Maine,US-ME,5.64,36,3,6.8,7.59,6.55,,6.98,5.67,,,6,1.77,5.03,4.62,4.22,7.5,4.23,,,,,5.32
USA,2017,Michigan,US-MI,5.89,32,3,7.05,7.01,4.64,,6.23,6.05,,,8,5.75,5.85,6.41,4.14,8.24,2.72,,,,,5.03
USA,2017,Minnesota,US-MN,5.46,39,4,7.36,5.16,5.7,,6.07,3.47,,,5,5.63,4.75,4.71,5.67,7.72,3.34,,,,,5.58
USA,2017,Missouri,US-MO,6.72,14,2,8.17,8.4,5.23,,7.27,6.08,,,6,8.03,5.59,6.42,6.07,7.61,5.72,,,,,6.46
USA,2017,Mississippi,US-MS,5.29,40,4,3.79,6.26,3.31,,4.45,7.1,,,7,6.56,2.93,5.9,4.02,3.17,9.4,,,,,5.53
USA,2017,Montana,US-MT,6.34,24,2,6.55,9.2,4.39,,6.71,5.19,,,8,4.21,9.29,6.67,5.53,6.4,4.98,,,,,5.64
USA,2017,North Carolina,US-NC,6.85,12,1,7.82,5.19,7.6,,6.87,5.48,,,7,7.78,5.33,6.4,6.6,6.41,8.81,,,,,7.27
USA,2017,North Dakota,US-ND,6.85,12,1,5.7,7.14,6.2,,6.35,7.73,,,10,5.44,4.02,6.8,8.48,5.63,8.09,,,,,7.4
USA,2017,Nebraska,US-NE,6.64,16,2,8.08,8.63,8.45,,8.39,6.18,,,6,3.27,5.95,5.35,5.34,6.46,6.78,,,,,6.19
USA,2017,New Hampshire,US-NH,7.79,2,1,9.97,7.53,8.94,,8.82,9.23,,,10,0,9.29,7.13,9.56,8.64,4.03,,,,,7.41
USA,2017,New Jersey,US-NJ,5.88,33,3,8.66,7.38,3.77,,6.6,4.98,,,6,0.37,6.86,4.55,8.71,7.94,2.77,,,,,6.47
USA,2017,New Mexico,US-NM,5.1,46,4,2.61,6.7,1.79,,3.7,7.2,,,7,8.78,1.87,6.21,4.5,2.25,9.38,,,,,5.38
USA,2017,Nevada,US-NV,6.63,17,2,9.53,6.43,5.76,,7.24,10,,,10,6.33,0.05,6.6,5.78,10,2.4,,,,,6.06
USA,2017,New York,US-NY,4.29,49,4,5.48,6.29,2.21,,4.66,0.93,,,6,1.47,5.05,3.36,7.28,7.27,0,,,,,4.85
USA,2017,Ohio,US-OH,5.55,38,4,6.64,6.87,0.64,,4.72,5.38,,,8,6.49,4.22,6.02,5.7,7.86,4.19,,,,,5.92
USA,2017,Oklahoma,US-OK,7,8,1,8.68,6.51,6.77,,7.32,7.29,,,7,9.09,4.97,7.09,6.57,4.71,8.5,,,,,6.59
USA,2017,Oregon,US-OR,5.16,44,4,4.63,8.11,1.86,,4.87,1.59,,,7.5,4.23,9.58,5.72,3.51,7.83,3.35,,,,,4.9
USA,2017,Pennsylvania,US-PA,6.22,27,2,7.1,4.94,4.34,,5.46,4.87,,,8,5.54,5.6,6,8.49,9.74,3.37,,,,,7.2
USA,2017,Puerto Rico,US-PR,1.9,51,4,7.11,0,0,,2.37,0,,,0,0,0,0,0,0,10,,,,,3.33
USA,2017,Rhode Island,US-RI,5.24,41,4,6.4,7.18,1.91,,5.17,5.02,,,8,1.99,5.71,5.18,4.64,9.59,1.9,,,,,5.38
USA,2017,South Carolina,US-SC,6.14,28,3,6.63,2.51,6.21,,5.12,6.73,,,6,5.72,6.72,6.29,6.1,5.68,9.25,,,,,7.01
USA,2017,South Dakota,US-SD,7.23,7,1,9.29,7.15,7.59,,8.01,10,,,10,4.69,3.32,7,5.91,6.45,7.71,,,,,6.69
USA,2017,Tennessee,US-TN,7.62,4,1,9.31,5.22,8.54,,7.69,9.48,,,10,8.16,3.65,7.82,6.72,8.56,6.73,,,,,7.34
USA,2017,Texas,US-TX,7.64,3,1,9.33,8.08,7.2,,8.21,10,,,10,4.33,3.85,7.04,7.79,7.91,7.34,,,,,7.68
USA,2017,Utah,US-UT,6.4,22,2,7.7,2.25,7.54,,5.83,5.13,,,7,8.08,4.72,6.23,6.27,7.48,7.66,,,,,7.14
USA,2017,Virginia,US-VA,7.56,5,1,9.09,7.86,7.86,,8.27,5.45,,,7,5.79,7.57,6.45,8.96,7.27,7.66,,,,,7.96
USA,2017,Vermont,US-VT,4.89,47,4,4.34,2.98,7.89,,5.07,5.44,,,6,0.11,5.28,4.21,3.97,6.9,5.32,,,,,5.39
USA,2017,Washington,US-WA,6.02,31,3,8.44,7.06,6.13,,7.21,9.3,,,10,5.95,0.73,6.5,4.35,6.19,2.49,,,,,4.34
USA,2017,Wisconsin,US-WI,6.39,23,2,7.27,7.94,4.7,,6.64,4.97,,,6,4.98,5.97,5.48,7.67,7.01,6.49,,,,,7.06
USA,2017,West Virginia,US-WV,4.29,49,4,4.54,0,4.12,,2.89,5.54,,,6,7.35,4.21,5.77,1.96,3.23,7.45,,,,,4.21
USA,2017,Wyoming,US-WY,6.41,21,2,2.43,9.65,3.11,,5.06,9.3,,,10,3.36,6.52,7.3,9.34,1.27,10,,,,,6.87
USA,2018,Alaska,US-AK,5.01,45,4,0,6.38,0.34,,2.24,9.44,,,10,4.55,8.92,8.23,6.46,3.36,3.86,,,,,4.56
USA,2018,Alabama,US-AL,6.26,28,3,6.54,4.8,5.73,,5.69,6.73,,,8,9.95,3.92,7.15,5.72,5.27,6.8,,,,,5.93
USA,2018,Arkansas,US-AR,6.29,27,3,7.24,6.2,6.54,,6.66,6.17,,,6,9.46,2.56,6.05,4.16,5.91,8.41,,,,,6.16
USA,2018,Arizona,US-AZ,5.84,35,3,8.99,0,6.89,,5.29,7.8,,,8,7.73,3.57,6.77,1.32,8.5,6.56,,,,,5.46
USA,2018,California,US-CA,4.58,48,4,6.23,3.78,2.15,,4.05,2.07,,,3,6.13,5.61,4.2,5.37,8.01,3.06,,,,,5.48
USA,2018,Colorado,US-CO,6.6,18,2,9.22,7.61,5.68,,7.5,5.9,,,7,6.81,5.37,6.27,5.71,7.49,4.9,,,,,6.03
USA,2018,Connecticut,US-CT,6.39,24,2,10,9.02,4.37,,7.8,3.38,,,7,3.17,6.09,4.91,8.49,8.32,2.56,,,,,6.46
USA,2018,Delaware,US-DE,5.61,37,3,6.01,1.06,6.77,,4.61,3.96,,,8,0.81,9.36,5.53,7.11,7.74,5.23,,,,,6.69
USA,2018,Florida,US-FL,7.91,1,1,9.54,8.61,8.27,,8.8,10,,,10,6.38,3.78,7.54,6.78,10,5.41,,,,,7.4
USA,2018,Georgia,US-GA,7.33,7,1,9.54,7.69,6.54,,7.93,6.08,,,6,7.78,6.09,6.49,7.21,8.55,6.94,,,,,7.57
USA,2018,Hawaii,US-HI,4.85,46,4,6.97,8.77,4.89,,6.88,4.53,,,4,6.24,0,3.69,4.24,7.72,0,,,,,3.99
USA,2018,Iowa,US-IA,6.18,29,3,6.37,5.67,6.21,,6.08,5.35,,,7.5,4.25,5.2,5.58,7.78,5.78,7.08,,,,,6.88
USA,2018,Idaho,US-ID,7.03,11,1,8.63,8.51,6.94,,8.03,5.27,,,6,7.57,5.57,6.1,6.26,6.7,7.9,,,,,6.95
USA,2018,Illinois,US-IL,6.05,31,3,8.68,8.52,1.55,,6.25,6.04,,,7,3.28,5.21,5.38,7.88,8.42,3.29,,,,,6.53
USA,2018,Indiana,US-IN,7.1,9,1,8.3,4.87,9.22,,7.47,6.57,,,8,8.67,4.25,6.87,7.28,7.89,5.7,,,,,6.96
USA,2018,Kansas,US-KS,6.91,13,1,7.66,9.8,7.57,,8.34,5.97,,,7,5.95,4.08,5.75,8.14,4.78,7.02,,,,,6.65
USA,2018,Kentucky,US-KY,5.32,42,4,5.89,2.23,3.24,,3.79,4.02,,,6.5,9.04,5.1,6.17,5.84,6.83,5.39,,,,,6.02
USA,2018,Louisiana,US-LA,6.5,22,2,6.38,6.78,4.08,,5.75,7.52,,,8,9.39,1.44,6.59,7.01,6.86,7.65,,,,,7.17
USA,2018,Massachusetts,US-MA,6.59,20,2,8.44,8.66,5.77,,7.62,3.37,,,7,4.38,7.91,5.66,6.95,9.88,2.59,,,,,6.47
USA,2018,Maryland,US-MD,6.37,25,2,8.62,5.38,6.56,,6.85,3.07,,,8,6.11,6.24,5.86,6.31,8.62,4.25,,,,,6.39
USA,2018,Maine,US-ME,5.53,38,4,7.1,7.76,6.66,,7.17,5.69,,,6,1.63,5.05,4.59,3.19,7.61,3.68,,,,,4.82
USA,2018,Michigan,US-MI,5.93,32,3,7.09,6.79,4.89,,6.26,5.99,,,8,5.69,5.67,6.34,4.1,8.33,3.12,,,,,5.18
USA,2018,Minnesota,US-MN,5.36,39,4,7.14,4.48,5.78,,5.8,3.16,,,5,5.71,5.03,4.72,5.72,7.81,3.13,,,,,5.55
USA,2018,Missouri,US-MO,6.85,14,2,8.31,8.64,5.18,,7.38,6.09,,,7,8.11,5.63,6.71,6.34,7.75,5.28,,,,,6.45
USA,2018,Mississippi,US-MS,5.34,41,4,4.1,6.33,3.1,,4.51,7.09,,,7,6.49,3,5.89,4.43,3.42,9.04,,,,,5.63
USA,2018,Montana,US-MT,6.35,26,2,6.97,9.34,4.51,,6.94,4.82,,,8,3.81,9.19,6.45,5.77,6.71,4.5,,,,,5.66
USA,2018,North Carolina,US-NC,7.02,12,1,7.9,5.78,7.71,,7.13,5.68,,,7,7.94,5.34,6.49,7.07,6.68,8.55,,,,,7.43
USA,2018,North Dakota,US-ND,7.18,8,1,6.82,7.21,6.89,,6.97,7.68,,,10,6.03,4.23,6.99,9.06,5.79,7.9,,,,,7.58
